Stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
CBE,1775458.1994859218,-3141876.9506415757,5379021.186994737,5472482.299018976,9814113.55934523,8455658.071570206,396119.57099084643,-4493920.814318558,1268203.613452653,2865186.986146144,4897888.696868953,1450692.8480800889,-1051234.602527539,-2908781.7823548913,-3887057.349399225,9467778.95367705,-4261655.485523139,-798328.6833457204,5131458.334825381,-4312605.636979288,-2449537.4802493094,-1984714.5259325835,-7299973.759466577,-1450507.795119316,-5839153.598409454,8051127.245367947,-4432880.608474692,-2303317.433476354,112024.60807596474,3234313.798653693,2054087.991055941,-2520132.6516007297,-6974308.928816897,700226.6184921683,3689839.4822386377,-2169850.630769147,-13131300.791047955,-36444.435673038366,-3461957.6715974775,-3729728.79791931,-11659027.929110313,-2612644.9469953026,-7953578.529270623,231502.2449521337,609689.2441836535,-1755557.3131687352,-1690595.2242013223,-1788024.4090390385,-852470.1999398165,-123425.70325572451,-2136296.9471655297,1087243.9213102553,2827007.5538966563,-759756.1441822652,6206695.465509952,5746282.321385179,625357.7408915901,6020989.712789265,88483.36762143318,-3433521.0119860144,-4142612.1615541643,-4217469.973604209,-13020247.16217224,-11681268.884149557,284316.61173451913
EMR,2680178.34662501,-5663755.825240765,11453471.305241127,1915387.5287589645,1799638.326248525,12433191.572908578,-2534313.4921374917,-926593.5605933001,-928117.3533500914,2287211.323675862,5919512.305619493,105190.40441660935,-86934.92369478718,1274353.0918698574,-6476186.052509916,1306608.9610742824,2916445.4736516788,20156260.560554925,569883.2684680659,-3539433.782712763,-3869688.444585588,-141843.8036952991,5253523.602502159,1205703.5174299127,-6156784.90176838,-3721592.662316183,-6000881.3706567325,-4258576.080774351,-17737640.102174856,-2991162.105338908,10480269.976016633,3493022.1970252455,8552967.65682489,3042096.93779566,1921678.7070587068,-2020055.1215085506,-6803396.999205076,197547.22033793412,-6229349.97145724,-1169539.730801727,5525296.779721496,19618173.575883098,-16294445.781208286,4767115.46036917,-633338.0110022243,-9006601.004383318,1985122.352006371,-494649.05717819673,14129341.686475025,6429466.876209245,-2669684.7538815686,-1643172.943284442,-619297.7948570366,-2901030.1755173146,5804154.906572765,47794.926752115716,-17413373.77965348,3981189.9755196143,-2047249.3838173691,-2367533.4965918786,-2625181.2821922735,1654487.1441701201,278590.56141778635,-5429081.976914045,-1041009.7014833194
JNJ,5863977.433788,20596291.381405707,-29476706.82457746,10949179.290652351,37784297.37585301,-105148354.1343116,4780246.639255268,-13624806.480340082,-28481924.98523483,-22638662.27354107,20486034.199717417,-8535635.79386026,89317344.94812807,8000820.953674613,38650266.823300414,-23178274.954337873,29090276.468539815,24586740.361711312,-71639098.88303328,-51752982.82202734,-26512422.16166867,152144903.4770359,577541.5716141844,-7448470.515863429,32929609.044418365,24312713.711527586,-10974922.101828068,-8706022.422041351,72158528.85926336,15792668.503904492,18942863.110082734,515498.5756015979,26727346.509926792,-37706375.44057478,5606592.164810933,-116852548.36299542,10707114.879287897,-1056096.1933145546,9110502.977652492,53359568.802845344,-7530477.3005743325,101332059.72696313,3166117.974122148,3850847.546607385,37220392.11935121,-37190119.949310236,-3131518.552850048,-11961283.38745461,-53571055.90866086,-24567227.55411726,-28150367.247798227,-39253397.45277934,-7294875.047504369,-60979846.51119644,19267383.787182745,-28839644.45171019,-39214704.559354424,3114334.3033366026,13727140.890168488,8332862.80885098,-55894133.994293585,-91223196.30410816,-53833287.8233233,32761859.84920259,11358609.752047803
GLW,-50059889.15678765,-22544584.876902785,-23580135.988046914,580471.5253955533,-21544710.93781809,-13651712.09725919,1928601.006427563,-4073630.494092978,-5096080.08027535,10085201.587532628,2390553.176061531,8590689.024297778,9555339.315606996,-30573665.274723608,-11584519.34866796,21009639.282153297,5073753.555519468,-13187020.523596758,25430085.081430506,-22002176.50827906,-11529438.823878193,-7665800.079993263,61479863.2869838,-5687522.608589477,-42890966.00959742,-39288518.44018261,-7354332.166675127,28852929.726820774,1782831.5173884884,-13282331.787336815,-23092106.724279873,7434032.037624542,-33701452.46955685,6794951.739012018,21691348.411976304,19364654.501432378,-3813036.6128271604,34503368.42029645,8970488.998616653,-4238367.785177746,-5103893.75256321,18535913.689149138,4109768.0681127673,-15501408.3315993,-6421693.444567035,-4633883.215683156,4397525.241506305,-1312757.3311046448,-16130845.0727256,-503567.47521159076,-13455140.618667105,-5962252.485809441,27772494.604632486,5491119.754513799,-39469494.16416541,-42865048.599875964,-27109785.59958059,2019469.9762480247,-29171521.964228787,-32591866.049623907,-6499380.948960709,-17203608.998043437,-13283575.145066135,626495.2157109518,-15996844.140092837
PPG,1966298.9779959146,2021234.011319036,-170152.6799401691,4176353.0408274108,-7200221.521033153,5686231.7621815605,2685383.5631635343,-6199323.050652111,3669030.889486459,-774459.6990734693,1592583.079014987,-1748620.4474010412,3460252.3781458535,2945346.2862737514,-2424332.3840602296,2417463.5658401083,1469300.2319053526,181989.3807622006,5726988.411249178,1668828.8151004745,3892118.266029718,-19304052.275393028,-234063.27619334543,-3049527.0689780037,-509099.9971775447,-1296575.9518497975,-1572164.661440394,2038017.4809769457,2072808.4552539445,-1413181.0527207805,3839799.83021693,-11787667.28765499,-723844.3121824452,3321051.824169191,2480888.228743697,-1943601.3802173308,-5686290.443154435,-1364744.9189857028,2625934.10840427,2971324.1297905706,2685504.0193710895,3459246.8393710135,3929608.731115692,-2574068.3444248615,2365258.7498602285,-9041906.329972731,-5700821.45144376,-706357.9448019321,-1912648.843955394,2659831.0684614903,5990055.632388588,2229694.8850941737,-2393558.4488753476,-922598.8342319349,5801058.880790028,1604202.6056747467,-305313.21153849905,1786705.393785103,4483935.430485751,813883.4553529756,-757957.4112089186,553864.4909189206,355944.88781566045,77196.31568142245,-2771145.7673261766
PPL,-2839410.329793361,-368215.7981869199,-12060157.198945943,-3218488.1809550487,-6711519.196262437,1488250.3347638405,-2799500.767999323,999951.0795693924,-4725724.506200556,332225.586995072,-6232662.013228792,-16100635.791243237,-2382187.6106492896,827853.1723095955,1924400.3696960676,455690.6611035358,14947515.399452701,-8207618.780885705,-1897466.1077839436,250677.98873078916,123361.77227870702,-2804364.2888197415,3397929.0852414696,-5391578.88055296,-4899857.464701539,-18729500.792494338,-43113157.66046692,-5968739.415055199,-5072914.496630312,3591804.075577107,-5093733.581166507,-13769823.102454754,-14479685.72498234,3548303.658118322,-1202308.2934399447,981915.4872531578,3877852.0052634147,4471919.006887767,2946030.651471402,-10436870.867757926,-5263191.01227344,-4349254.172515766,-12634125.67320524,1087364.9528619333,-7697387.465895741,-9731221.70781558,-1519052.6355001198,-8696507.162239995,-2616916.2604218344,-2690645.472243765,-3356344.294885481,-5487175.550133503,-1340638.3274456146,-962924.4220976816,-4277321.223077914,-4516957.041740743,-2945894.83236175,1125237.9180924243,3861070.0368471253,-10714536.06506099,87980.16315227331,-7430865.6564702615,586474.4819955272,-2969620.3834776143,-1811946.0702527747
MMM,18435890.602063548,15540863.56651692,14570913.147412986,6561976.358089845,4938890.145605369,-517335.28846126696,3092608.136074447,5865171.247219465,1312558.7158366397,-413393.4250162762,-2950144.706581266,-741227.7056220563,-4147992.632196539,4892090.862636646,3303011.062575014,8830338.85437416,42801588.0882697,2371681.836927431,-10036209.1140077,13102378.616543928,2166075.442245024,63081084.65654614,-852495.1164774835,-13253974.934443016,-15109998.317651704,-8469567.36250745,4670749.042910429,9206968.07276009,-1060604.672175683,-18714890.19877546,-6807079.8004646385,-12466500.333071517,-2071595.808923982,10779295.540268468,-7947947.948007785,-3361751.308716646,-17388450.69780249,-8127483.851639852,-2292168.404045172,15343775.220419785,-19412303.800802123,12262084.58484977,-13278524.146874933,-1251706.0154590725,-568578.1593098466,-10831981.732415838,124024.93767677537,-15849958.358756367,-5035489.145840979,-2331280.818987564,-678468.2309837759,4171157.0800935915,-9062966.925994081,-28748297.539674446,-5777565.159913765,-17921422.76779104,-22673271.580083672,-3959681.453571509,-32256.708480536934,-11760632.275182959,-7943988.582190552,-2961312.7345424797,-12062421.4023016,-14435303.316732233,-2379272.497270518
MRK,32576954.663103446,45913742.58212873,17546114.762282867,28556454.776857287,83460756.90852916,54780270.44364098,29964957.769393373,40709409.109483,-3619217.7072316757,12820484.684075074,40140434.96550675,-1674916.4852113656,-5283879.783025291,-22920663.875624288,49209497.871992186,-17278253.73748599,-19492178.75402045,17153270.134770904,6930176.276675753,9536771.621918632,11533331.415477475,10043754.313518072,70857476.34948418,14495314.811119283,19757292.52604008,10757106.305376802,-6003463.660346977,-5375503.944965669,-5106619.992234248,16631087.67797719,35841301.11957942,9361637.924884368,-9394795.221073333,30945159.31641172,17884017.0945296,14077653.801080152,57412429.78272586,21793597.299328092,10847271.924285688,7607725.656508292,9052213.723955661,13795478.267694656,-20096069.253886063,35942868.7840463,-11037866.692416131,-10739818.54243838,-24799576.95305488,-11598838.368925001,-5205620.574513939,3235370.809186285,5983222.237707071,-5450132.897023118,3834336.793036986,4218320.924827204,14099445.036600279,9902293.903708437,11676199.90994931,-13186480.74238819,23779692.667574555,23777144.791002166,-10374077.610759117,3197168.056344571,5030842.747951476,-5532594.959489493,21485685.00279303
MOT,31995676.179570246,42508359.861055106,5154763.5789388325,-19425567.801420793,20896115.415723074,2557733.6688381685,10219348.009216717,27170734.722269453,-1365573.3840337133,27603289.32152842,3628160.3091651318,16809406.404542085,1782487.8954912832,-28570375.185684104,-20344900.982015952,19720269.02974604,-43020781.12204984,3407883.2751570703,8806164.046000566,-2138708.848223107,-2025797.1174948388,22743834.612365827,16165263.565461498,1126200.5166036251,-7894442.60133191,-189681289.92014775,-31011732.95069763,-29482707.812139142,-55610886.54282413,-128365682.46105291,-1705544.3594267278,-36046032.89594325,4031314.2303479686,-9011006.884245532,34446779.33768464,80986461.24456914,6857893.44450129,-3531055.560464959,155244.68641437354,-8939084.188568829,3733576.854380909,-40655490.185083605,9133496.939638905,-117727988.02049369,-473763.7556242658,-2624723.6162888682,-26706299.421225164,-14420287.6373839,-14168835.601209696,-6892009.637984941,5520288.7424487,8867989.75448217,23917398.664773893,-9070077.018319583,22480987.387078725,12568955.791557766,-7091659.326709254,18074061.44609135,6393949.87940527,-9221318.727245549,-12806974.659983434,-6003751.7635131795,13201633.357760428,-10592018.682805005,7993626.115074477
SLE,4187801.0867689704,3418769.4497273364,-2259270.2384836385,846697.6578926338,4111563.2770039197,1085381.000405,6130791.190288269,4653355.867997192,12435643.873469437,4316142.510473403,-1079300.5414194649,347838.5719071823,-711431.6495038051,-9292339.875780914,-620684.1472874067,-296898.46682035644,-133136.0353089834,-2028906.3214246752,-2047972.1842100862,-1948962.2299106426,-1075398.5326060408,710797.2637958477,6776336.93394711,-8673926.974794915,236029.89221843262,-4112022.4073251598,1281405.8546931054,4156854.493014245,-381128.86689679656,-3983768.1876643263,-2692495.402538356,-3733282.939230181,-11353435.57233094,5724768.551455434,4446323.064673268,2395935.051613328,7410662.501945888,3764299.8954046145,2256135.85404686,-1496323.4339507848,4009888.3135672547,-8198249.366400881,-3475411.8447492025,-601313.3269392999,-1902908.2599112596,-6545113.083965891,4708693.674045584,454503.1228110557,-5088591.369260526,-188510.81191763902,-2778820.6142434087,1172632.127085123,56488.702596602016,11485.087404296655,-1127328.204996643,3895534.4854260017,383720.56483843894,8345145.196364511,4982994.13557531,1051710.633941453,-7271834.40167967,8532307.674967254,13056020.35010959,5679369.936912809,-5803725.6099080695
FE,11323923.576285908,8391710.22618714,3770447.0320759327,4189914.1104887775,1682564.931376837,2530491.638691016,6701993.118302286,7192712.587850131,1351048.6903367569,-952103.404712801,-1816356.1856895706,1991854.8106432676,-925731.7500314531,7993434.492377771,-3683799.5718987063,5470358.907280357,4262875.496746378,2371466.056157097,-2271033.4197780597,-2299972.516726174,487702.7923431274,-330158.9312241723,0.0,-5424877.523298348,-6762406.306928897,-12045242.97780936,-13595045.356123425,-8861521.76197425,-509287.85153574694,1053910.4725452075,1209735.2797710942,-3256393.5820662896,-1969487.5653453984,1380876.3652534187,-822807.1733582406,-5246290.895535249,-18152416.32090536,5799356.43789068,-1254055.143290142,-5662529.151204809,-2358720.083677588,5313109.096410011,-5697567.219359145,-4510530.645651163,5352345.471504027,-1523995.8327199612,-270942.8766927404,-12054810.225458922,-4827294.920141292,-7176540.36313476,-1721303.0487476517,2316872.580499493,7858777.3176421765,-3386298.2701600725,10165851.115561854,3028237.0591734946,8121475.879981605,2756218.465122565,-6181955.451942961,-12635029.200534398,3779607.5518034836,2193843.9805327114,-3283591.6529304613,5437139.223407153,1285347.9227534323
HNZ,2795231.8996803854,9211150.488951711,10009515.684150092,1401656.3034047836,12025252.187740961,4823299.074204463,-924377.9979006207,-2585056.718710953,3397063.440337189,1722038.3605556388,-785097.815198511,-2520476.071129208,-2648163.2917513275,10262874.435565874,-4471213.772758696,6917876.661610487,47123.75946660195,-2020678.070662172,-2047604.5290813374,-428830.8894687855,750506.5657184793,472168.1030422466,-701215.465118799,-6675115.996751542,-9273074.740086231,-4489068.154380751,-4493704.595760401,-5055744.666919024,7198890.559472942,-7153029.051662767,-4511403.313513619,4844574.91812038,1078924.9111986663,2551690.188221247,-776583.3689090922,-5927761.096560434,-6773273.020390156,1913006.8008471788,-1351683.6598621462,-707665.0286023319,-1898950.5108514752,7672250.523831553,-40145.28494812916,-632567.3021378191,-1908131.4008141144,148193.991077364,-1097145.8657491575,1315270.0278935633,-2309736.4857779737,-1419224.3743145976,2909560.045112769,-708106.7495887738,807860.1287516288,-76655.0356471332,-99860.2259346989,-646548.8406424441,-2879885.9587247404,719532.6594534535,-4299799.106595887,-1698254.5082043414,-10890154.48802405,2660598.70789852,-4943666.06156623,-4597017.634115631,-2382868.8860154212
PGN,6028117.911580066,5550764.12723249,10155987.580123818,4934401.5757483,30566182.3243378,11658703.28373764,15369456.42854893,8293800.3192236135,13582595.203275967,11258485.177601052,2648753.785778316,1158384.8206861056,4105255.340318434,3734274.016370997,6884558.891796564,-1463672.710221411,-1795162.4876479805,-2038215.7895439926,8475714.87773977,-5535479.295418309,77604.1197247597,-1801200.576173758,2440322.1855856488,-583683.8243062433,5438709.25606328,5849469.116931937,4109856.5928988545,-19468613.550723594,-5201995.132930334,6347814.96887207,-1310508.6202318962,-3636098.1966275745,-4830491.436516354,-1134063.3016201947,-2802733.9385901727,1775189.3062976543,-10858462.591104211,3708382.3156624218,6507698.83244035,-2763753.8706239113,3215804.154706723,-6502004.766485766,424185.5324371955,-1052297.3757865867,-955425.258854697,-2369437.214443119,-1397750.4292717462,-5557993.817492505,3134077.1102679437,-250093.11787088626,-503032.62186253973,457645.9552194061,-2718715.0717446753,-5120564.907357216,-3849349.903123863,-3292559.6440041577,648043.372040278,3164600.0858745747,-1779884.1937498637,-519168.4862573967,-1943276.657442907,5498981.74142976,777687.3087280706,2692753.830809255,132921.2078683482
